Filename,Residue_Code,MOL2_SHA256_Hash,Raw_InChIKey,Raw_CID,Raw_ChEBI,Raw_Name,Canon_InChIKey,Canon_CID,Canon_ChEBI,Canon_Name,Flat_InChIKey,Flat_CID,Flat_ChEBI,Flat_Name
aminoct10.lib_CGLU_sybyl.mol2,CGLU,16878df7814def386e59eebe8eb2b5dafef38616c864bb46835e9b0110c00661,GWWFREJPNVDNEX-VKHMYHEASA-N,-,-,No Match,GWWFREJPNVDNEX-VKHMYHEASA-N,-,-,No Match,GWWFREJPNVDNEX-UHFFFAOYSA-N,-,-,No Match
all_aminoPM3.lib_GLN_sybyl.mol2,GLN,309b83989a865c45c67b3a43f1b40a9c8cd6428afeb504f1b1484e91db6cafee,MIURNHNTSCFDPI-BYPYZUCNSA-N,-,-,No Match,MIURNHNTSCFDPI-BYPYZUCNSA-N,-,-,No Match,MIURNHNTSCFDPI-UHFFFAOYSA-N,-,-,No Match
nucleic10.lib_A5_sybyl.mol2,A5,7035c98288789e099fa9fe65c2c88079e4d3f82b6d27b8b9151928317cbc8de0,ROTYJJODHIIMNW-KQYNXXCUSA-N,-,-,No Match,ROTYJJODHIIMNW-KQYNXXCUSA-N,-,-,No Match,ROTYJJODHIIMNW-UHFFFAOYSA-N,-,-,No Match
amino10.lib_TYR_sybyl.mol2,TYR,3a18bf3ea247fa34443df58c523cd698eef5449a756c4d814ba60956b50bdfca,KVQQWDOBJBCJAB-QMMMGPOBSA-N,-,-,No Match,KVQQWDOBJBCJAB-QMMMGPOBSA-N,-,-,No Match,KVQQWDOBJBCJAB-UHFFFAOYSA-N,57449168,-,Compound_57449168
RNA_CI.lib_RG5_sybyl.mol2,RG5,a31110335e9dd878e1f00ee8181a70381878cf3a7a4a36f64ef6aa75a7a8b4b3,BAFKQQFEORMONX-UUOKFMHZSA-N,-,-,No Match,BAFKQQFEORMONX-UUOKFMHZSA-N,-,-,No Match,BAFKQQFEORMONX-UHFFFAOYSA-N,-,-,No Match
uni_amino03.lib_TRP_sybyl.mol2,TRP,5c94cb0867f0bf57c49f14326270420057062e171f2d9ac033d2f119f6d9b31d,JEFILALWCCAOHH-VIFPVBQESA-N,-,-,No Match,JEFILALWCCAOHH-VIFPVBQESA-N,-,-,No Match,JEFILALWCCAOHH-UHFFFAOYSA-N,-,-,No Match
amino14ipq.lib_GLU_sybyl.mol2,GLU,563d081b08f04df3caa586c96a2c0d1b8be7c1341d5db30cabae8aef45e68b60,YUJSYAOUTKMUJR-BYPYZUCNSA-N,-,-,No Match,YUJSYAOUTKMUJR-BYPYZUCNSA-N,-,-,No Match,YUJSYAOUTKMUJR-UHFFFAOYSA-N,-,-,No Match
amino12.redq.lib_HIE_sybyl.mol2,HIE,8fac418e9202987a92e2c9704ce6811d1a3c22b4c536a64774800314f7632d7a,NCRWRXVBYGUJNZ-YFKPBYRVSA-N,-,-,No Match,NCRWRXVBYGUJNZ-YFKPBYRVSA-N,-,-,No Match,NCRWRXVBYGUJNZ-UHFFFAOYSA-N,-,-,No Match
all_aminofb15.lib_VAL_sybyl.mol2,VAL,a5cb22a6747cfb3fd03a7788d1fd652c97e68dd36b1967e70ae081e556454289,FZIJTYBEVBWHPK-RXMQYKEDSA-N,57449482,-,Compound_57449482,FZIJTYBEVBWHPK-RXMQYKEDSA-N,57449482,-,Compound_57449482,FZIJTYBEVBWHPK-UHFFFAOYSA-N,57449326,-,Compound_57449326
terminalphos.LJbb-RNA.lib_AMP_sybyl.mol2,AMP,fa0f269bc1e6b50b6d5d24baae61c43381ff090d11ffc5aaa6821fd35f2c7c0c,FKYXEUYQSCMRDZ-KQYNXXCUSA-N,-,-,No Match,FKYXEUYQSCMRDZ-KQYNXXCUSA-N,-,-,No Match,FKYXEUYQSCMRDZ-UHFFFAOYSA-N,-,-,No Match
uni_amino03.lib_PHE_sybyl.mol2,PHE,4314a6fbd0ab268988bf4456da8b0c794e6dd2884c268e7e55c2ca6f1c72bb3d,AFHHGHCMTHDNMW-VIFPVBQESA-N,-,-,No Match,AFHHGHCMTHDNMW-VIFPVBQESA-N,-,-,No Match,AFHHGHCMTHDNMW-UHFFFAOYSA-N,-,-,No Match
all_modrna08.lib_5MC_sybyl.mol2,5MC,058f10b057971ce5627825b41de623de71e3655152c8c9cb46df93c97912e146,AXCUQKIEBWMCHF-JXOAFFINSA-N,-,-,No Match,AXCUQKIEBWMCHF-JXOAFFINSA-N,-,-,No Match,AXCUQKIEBWMCHF-UHFFFAOYSA-N,-,-,No Match
all_aminofb15.lib_HIE_sybyl.mol2,HIE,8fac418e9202987a92e2c9704ce6811d1a3c22b4c536a64774800314f7632d7a,NCRWRXVBYGUJNZ-YFKPBYRVSA-N,-,-,No Match,NCRWRXVBYGUJNZ-YFKPBYRVSA-N,-,-,No Match,NCRWRXVBYGUJNZ-UHFFFAOYSA-N,-,-,No Match
nucleic12.ROC-RNA.lib_DT3_sybyl.mol2,DT3,2f39db5d799016c865f331f113e38f633bf90ba54d86c6f6fb502a1d5a44ae3c,OULYLPFBAGNSOL-XLPZGREQSA-N,10835228,-,2q7u,OULYLPFBAGNSOL-XLPZGREQSA-N,10835228,-,2q7u,OULYLPFBAGNSOL-UHFFFAOYSA-N,147873099,-,"[3-hydroxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy-oxido-oxophosphanium"
DNA_CI.lib_DAN_sybyl.mol2,DAN,5c1abac2446fd5c16451034c0b151801d67bc526ec9de8faaae75b7aea0c569c,OLXZPDWKRNYJJZ-RRKCRQDMSA-N,13730,CHEBI:17256,2'-deoxyadenosine,OLXZPDWKRNYJJZ-RRKCRQDMSA-N,13730,CHEBI:17256,2'-deoxyadenosine,OLXZPDWKRNYJJZ-UHFFFAOYSA-N,636,-,RefChem:1072483
aminont14ipq.lib_NCYX_sybyl.mol2,NCYX,ce8fdab4f52bd3e4ff00fe04edb3f73ae14fa4a18bcfac53325c41c0fe0111f8,FNVSKOYNRWVPKU-GSVOUGTGSA-O,-,-,No Match,FNVSKOYNRWVPKU-GSVOUGTGSA-O,-,-,No Match,FNVSKOYNRWVPKU-UHFFFAOYSA-O,-,-,No Match
all_nucleic94.nmr.lib_DG5_sybyl.mol2,DG5,77cbf2822d5d58cfeab2c9d7e1b44ef6bd9f1695a6b41fcca99bdd99f6d56d7e,YBYFEKOWCAGMFW-KVQBGUIXSA-N,-,-,No Match,YBYFEKOWCAGMFW-KVQBGUIXSA-N,-,-,No Match,YBYFEKOWCAGMFW-UHFFFAOYSA-N,-,-,No Match
aminont12.lib_NALA_sybyl.mol2,NALA,108bb559bd0d9dd14ee8daf9fc3199c3a674d4294ae610de6a2e1de7f59c4e7c,UAVFCYBJMKCBAU-VKHMYHEASA-O,-,-,No Match,UAVFCYBJMKCBAU-VKHMYHEASA-O,-,-,No Match,UAVFCYBJMKCBAU-UHFFFAOYSA-O,-,-,No Match
aminoct12.redq.lib_CASN_sybyl.mol2,CASN,e1250408fc9c8df7c129ed54aabe1c63ce5ce923f6ca83c0e5b08224c3424fd6,AGNCLEXEOGMDNY-REOHCLBHSA-N,-,-,No Match,AGNCLEXEOGMDNY-REOHCLBHSA-N,-,-,No Match,AGNCLEXEOGMDNY-UHFFFAOYSA-N,-,-,No Match
all_amino94.lib_ASP_sybyl.mol2,ASP,44114581945be53c261b0e6dfd0ec2a758fa570a409b5b7a7053c159843e9690,NMWYRIQFXAFVJK-VKHMYHEASA-N,-,-,No Match,NMWYRIQFXAFVJK-VKHMYHEASA-N,-,-,No Match,NMWYRIQFXAFVJK-UHFFFAOYSA-N,-,-,No Match
uni_amino03.lib_GLU_sybyl.mol2,GLU,e85461596fd42eb15e5e719fdaa8332faf0919beeb9938d13d1db28e9ddca48e,YWGNMYNBSSJXOX-BYPYZUCNSA-N,-,-,No Match,YWGNMYNBSSJXOX-BYPYZUCNSA-N,-,-,No Match,YWGNMYNBSSJXOX-UHFFFAOYSA-N,-,-,No Match
aminont15ipq_10.0.lib_NCYX_sybyl.mol2,NCYX,ce8fdab4f52bd3e4ff00fe04edb3f73ae14fa4a18bcfac53325c41c0fe0111f8,FNVSKOYNRWVPKU-GSVOUGTGSA-O,-,-,No Match,FNVSKOYNRWVPKU-GSVOUGTGSA-O,-,-,No Match,FNVSKOYNRWVPKU-UHFFFAOYSA-O,-,-,No Match
amino15ipq-vac_10.0.lib_ILE_sybyl.mol2,ILE,acf6702e89fde5d44219107366b56165aef856cc4b5129bc03dee3e657a22be4,RMMJKEPNVCYDDE-NTSWFWBYSA-N,57450269,-,Compound_57450269,RMMJKEPNVCYDDE-NTSWFWBYSA-N,57450269,-,Compound_57450269,RMMJKEPNVCYDDE-UHFFFAOYSA-N,57450577,-,Compound_57450577
aminont19ipq_0.9_vac.lib_NTHR_sybyl.mol2,NTHR,7bc2c8189361010efc2f077ee7cdcbf6ab2507524e5ce98b32af6e7f01a75edb,LBNOHMKSMASMIG-QWWZWVQMSA-O,-,-,No Match,LBNOHMKSMASMIG-QWWZWVQMSA-O,-,-,No Match,LBNOHMKSMASMIG-UHFFFAOYSA-O,-,-,No Match
all_amino94.nmr.lib_CYM_sybyl.mol2,CYM,a4027e08bf8cd03d734003517ea08b9db03973fdf8b06f93f163d062ecbc8b66,BVRYYBGNMILFQZ-GSVOUGTGSA-N,-,-,No Match,BVRYYBGNMILFQZ-GSVOUGTGSA-N,-,-,No Match,BVRYYBGNMILFQZ-UHFFFAOYSA-N,-,-,No Match
parmBSC1.lib_DA3_sybyl.mol2,DA3,71fb179239f34bfaf059a3a6d6cb4e8f3a1b84d69bcc97272100e53fb5db0c63,ZXPYOIMCTCSSMG-RRKCRQDMSA-N,10525951,-,Compound_10525951,ZXPYOIMCTCSSMG-RRKCRQDMSA-N,10525951,-,Compound_10525951,ZXPYOIMCTCSSMG-UHFFFAOYSA-N,85171871,-,Compound_85171871
all_prot_nucleic10.lib_D5C_sybyl.mol2,D5C,c70eda4327547842cf3eecb9cfc1a41a1158b0c0203be884b0bc5b82f77e513b,HKMQLHSPSAENDQ-SHYZEUOFSA-N,-,-,No Match,HKMQLHSPSAENDQ-SHYZEUOFSA-N,-,-,No Match,HKMQLHSPSAENDQ-SHYZEUOFSA-N,-,-,No Match
amino19ipq_0.9.lib_ALA_sybyl.mol2,ALA,f58096c3351af72f22fdefac0c70bd8f2ae5b3dc590fbde80234e9ee9cf86c58,YJEDTGAFJJIOGN-VKHMYHEASA-N,57465493,-,Compound_57465493,YJEDTGAFJJIOGN-VKHMYHEASA-N,57465493,-,Compound_57465493,YJEDTGAFJJIOGN-UHFFFAOYSA-N,57450536,-,Compound_57450536
all_aminont94.lib_NHIP_sybyl.mol2,NHIP,abc4a972d7ea2393d93454ec9890f2ecfefc5d8fdc61e0ca94a7f03b57a3282e,RUSOWVZWJOGQDN-YFKPBYRVSA-O,-,-,No Match,RUSOWVZWJOGQDN-YFKPBYRVSA-O,-,-,No Match,RUSOWVZWJOGQDN-UHFFFAOYSA-O,-,-,No Match
all_aminoct94.lib_CVAL_sybyl.mol2,CVAL,3151da0ca9de731ca3283c75c9097939f69ccd21d2c2f66e0d588ca32813b4e3,KDLFNEQMQGZFDA-BYPYZUCNSA-N,-,-,No Match,KDLFNEQMQGZFDA-BYPYZUCNSA-N,-,-,No Match,KDLFNEQMQGZFDA-UHFFFAOYSA-N,-,-,No Match
nab.lib_DT3_sybyl.mol2,DT3,2f39db5d799016c865f331f113e38f633bf90ba54d86c6f6fb502a1d5a44ae3c,OULYLPFBAGNSOL-XLPZGREQSA-N,10835228,-,2q7u,OULYLPFBAGNSOL-XLPZGREQSA-N,10835228,-,2q7u,OULYLPFBAGNSOL-UHFFFAOYSA-N,147873099,-,"[3-hydroxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy-oxido-oxophosphanium"
nucleic12.LJbb-RNA.lib_C3_sybyl.mol2,C3,06a8ae2bc8b2bf675987b7201c49a79746863c4ee6d32bc831240c5688efdd19,MQPGMEAABWPBIZ-XVFCMESISA-N,92021581,-,"[(2R,3S,4R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium",MQPGMEAABWPBIZ-XVFCMESISA-N,92021581,-,"[(2R,3S,4R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium",MQPGMEAABWPBIZ-UHFFFAOYSA-N,148388749,-,"[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium"
nab.lib_ILE_sybyl.mol2,ILE,acf6702e89fde5d44219107366b56165aef856cc4b5129bc03dee3e657a22be4,RMMJKEPNVCYDDE-NTSWFWBYSA-N,57450269,-,Compound_57450269,RMMJKEPNVCYDDE-NTSWFWBYSA-N,57450269,-,Compound_57450269,RMMJKEPNVCYDDE-UHFFFAOYSA-N,57450577,-,Compound_57450577
uni_amino03.lib_LYS_sybyl.mol2,LYS,d789e812bc09fa4c1a06bbf8674e5422e81f797ada558a443c64bf0b7b9f9747,DZBMOPHFCOGVIT-LURJTMIESA-N,-,-,No Match,DZBMOPHFCOGVIT-LURJTMIESA-N,-,-,No Match,DZBMOPHFCOGVIT-UHFFFAOYSA-N,-,-,No Match
all_amino03.lib_GLN_sybyl.mol2,GLN,309b83989a865c45c67b3a43f1b40a9c8cd6428afeb504f1b1484e91db6cafee,MIURNHNTSCFDPI-BYPYZUCNSA-N,-,-,No Match,MIURNHNTSCFDPI-BYPYZUCNSA-N,-,-,No Match,MIURNHNTSCFDPI-UHFFFAOYSA-N,-,-,No Match
amino14ipq.lib_GLN_sybyl.mol2,GLN,309b83989a865c45c67b3a43f1b40a9c8cd6428afeb504f1b1484e91db6cafee,MIURNHNTSCFDPI-BYPYZUCNSA-N,-,-,No Match,MIURNHNTSCFDPI-BYPYZUCNSA-N,-,-,No Match,MIURNHNTSCFDPI-UHFFFAOYSA-N,-,-,No Match
amino19ipq_0.9_vac.lib_LYS_sybyl.mol2,LYS,57e7163979a1129a15ab2afa640aea859decd42915d76b81703634d1c0357fd6,IGCUKXMNGUIUAZ-LURJTMIESA-O,-,-,No Match,IGCUKXMNGUIUAZ-LURJTMIESA-O,-,-,No Match,IGCUKXMNGUIUAZ-UHFFFAOYSA-O,57465672,-,Compound_57465672
parmBSC0.lib_DG_sybyl.mol2,DG,78bd48e2ff935823b03906aa501cbab7e3c47b9666bf77d2945254c3cc4df847,JEGJBYHACSFFQK-KVQBGUIXSA-N,-,-,No Match,JEGJBYHACSFFQK-KVQBGUIXSA-N,-,-,No Match,JEGJBYHACSFFQK-UHFFFAOYSA-N,-,-,No Match
all_modrna08.lib_BUG_sybyl.mol2,BUG,94340a562738938f6abd875c38ba196629d5ddc988751194eff323c948ed7c4f,MBKBLLYOYHSERN-UGAJYKSOSA-N,-,-,No Match,MBKBLLYOYHSERN-UGAJYKSOSA-N,-,-,No Match,MBKBLLYOYHSERN-UHFFFAOYSA-N,-,-,No Match
amino19ipq_0.9_pol.lib_MET_sybyl.mol2,MET,be1477ec92f9e7c959aff2ab9cb9ac8e462aa39bb2f841e434023b27af2e892e,SHZDRIWLMOPNLU-YFKPBYRVSA-N,-,-,No Match,SHZDRIWLMOPNLU-YFKPBYRVSA-N,-,-,No Match,SHZDRIWLMOPNLU-UHFFFAOYSA-N,57449256,-,Compound_57449256
nab.lib_C_sybyl.mol2,C,4aab088808261e306290fd739258414d2334e7e527437a9d74c8e99e0f8b1722,HDRBRFAOJXGRGI-XVFCMESISA-N,-,-,No Match,HDRBRFAOJXGRGI-XVFCMESISA-N,-,-,No Match,HDRBRFAOJXGRGI-UHFFFAOYSA-N,-,-,No Match
nab.lib_CMET_sybyl.mol2,CMET,0293a9abdc8b34808ddbb0b8de3183c554d4991347c9c4b7e00b38553aadd1c9,ITNLMVLBOACFLC-BYPYZUCNSA-N,-,-,No Match,ITNLMVLBOACFLC-BYPYZUCNSA-N,-,-,No Match,ITNLMVLBOACFLC-UHFFFAOYSA-N,-,-,No Match
all_aminofb15.lib_GLN_sybyl.mol2,GLN,309b83989a865c45c67b3a43f1b40a9c8cd6428afeb504f1b1484e91db6cafee,MIURNHNTSCFDPI-BYPYZUCNSA-N,-,-,No Match,MIURNHNTSCFDPI-BYPYZUCNSA-N,-,-,No Match,MIURNHNTSCFDPI-UHFFFAOYSA-N,-,-,No Match
nab.lib_U3_sybyl.mol2,U3,d17227796ec9a0b313e51727ed2b5e5a9474a406a04c2c4995c278a767441caf,RIVPPCOLPGTZFL-XVFCMESISA-N,16131853,-,2ylc,RIVPPCOLPGTZFL-XVFCMESISA-N,16131853,-,2ylc,RIVPPCOLPGTZFL-UHFFFAOYSA-N,148569750,-,"[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium"
nucleic12.lib_U_sybyl.mol2,U,a3f2ab7c8e546faa24392bcae081a3081071b3ce8b7565532fb4cfd297c2a0e0,IVZHKBIUJPBMAX-XVFCMESISA-N,-,-,No Match,IVZHKBIUJPBMAX-XVFCMESISA-N,-,-,No Match,IVZHKBIUJPBMAX-UHFFFAOYSA-N,-,-,No Match
amino15ipq-vac_10.0.lib_ASN_sybyl.mol2,ASN,c2998ba0c5a1425deef97897fa527e6622ece48e69c96d01afc01dc3cde8ba72,FWIKLAHZHXHXAK-VKHMYHEASA-N,-,-,No Match,FWIKLAHZHXHXAK-VKHMYHEASA-N,-,-,No Match,FWIKLAHZHXHXAK-UHFFFAOYSA-N,-,-,No Match
nucleic12.redq.lib_G3_sybyl.mol2,G3,b2e052bf32697c9c6d6b114cdf890bda6f1fdf95457d2f8760aeb3d9c3dad66c,KMKGBSPFTBSFJJ-UUOKFMHZSA-N,16133029,-,Compound_16133029,KMKGBSPFTBSFJJ-UUOKFMHZSA-N,16133029,-,Compound_16133029,KMKGBSPFTBSFJJ-UHFFFAOYSA-N,71327199,-,"[5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium"
nab.lib_A5_sybyl.mol2,A5,7035c98288789e099fa9fe65c2c88079e4d3f82b6d27b8b9151928317cbc8de0,ROTYJJODHIIMNW-KQYNXXCUSA-N,-,-,No Match,ROTYJJODHIIMNW-KQYNXXCUSA-N,-,-,No Match,ROTYJJODHIIMNW-UHFFFAOYSA-N,-,-,No Match
all_aminontfb15.lib_NMET_sybyl.mol2,NMET,548d93b0de86398184053428bcaadda57bd61c42a03f145925051a8cdf34fb1b,VGOFWGKOJFECER-YFKPBYRVSA-O,-,-,No Match,VGOFWGKOJFECER-YFKPBYRVSA-O,-,-,No Match,VGOFWGKOJFECER-UHFFFAOYSA-O,-,-,No Match
uni_amino03.lib_ASP_sybyl.mol2,ASP,d26316698f59bdad34aa4a368dac14bcdf17cb7d7a7a2e094af4f2f59712ed36,IHWXZAXATMBYCP-VKHMYHEASA-N,-,-,No Match,IHWXZAXATMBYCP-VKHMYHEASA-N,-,-,No Match,IHWXZAXATMBYCP-UHFFFAOYSA-N,-,-,No Match
nab.lib_ASP_sybyl.mol2,ASP,44114581945be53c261b0e6dfd0ec2a758fa570a409b5b7a7053c159843e9690,NMWYRIQFXAFVJK-VKHMYHEASA-N,-,-,No Match,NMWYRIQFXAFVJK-VKHMYHEASA-N,-,-,No Match,NMWYRIQFXAFVJK-UHFFFAOYSA-N,-,-,No Match
aminont10.lib_NCYX_sybyl.mol2,NCYX,ce8fdab4f52bd3e4ff00fe04edb3f73ae14fa4a18bcfac53325c41c0fe0111f8,FNVSKOYNRWVPKU-GSVOUGTGSA-O,-,-,No Match,FNVSKOYNRWVPKU-GSVOUGTGSA-O,-,-,No Match,FNVSKOYNRWVPKU-UHFFFAOYSA-O,-,-,No Match
aminoct12.lib_CVAL_sybyl.mol2,CVAL,3151da0ca9de731ca3283c75c9097939f69ccd21d2c2f66e0d588ca32813b4e3,KDLFNEQMQGZFDA-BYPYZUCNSA-N,-,-,No Match,KDLFNEQMQGZFDA-BYPYZUCNSA-N,-,-,No Match,KDLFNEQMQGZFDA-UHFFFAOYSA-N,-,-,No Match
amino19ipq_0.9_vac.lib_PHE_sybyl.mol2,PHE,2016a9fc36afbc0a3d5a74a5313287f84d7462ebd6a0492b0db75b1d64962cd4,JPYXGDGSTUQBEH-VIFPVBQESA-N,57449697,-,Compound_57449697,JPYXGDGSTUQBEH-VIFPVBQESA-N,57449697,-,Compound_57449697,JPYXGDGSTUQBEH-UHFFFAOYSA-N,76540547,-,Compound_76540547
nab.lib_CYS_sybyl.mol2,CYS,4468b1bdbd0ae089afc5dc4ac12d96481349f39a79faaa684e617dec306b24e5,ZDCMSHQERTXJSD-GSVOUGTGSA-N,57449222,-,Compound_57449222,ZDCMSHQERTXJSD-GSVOUGTGSA-N,57449222,-,Compound_57449222,ZDCMSHQERTXJSD-UHFFFAOYSA-N,57449181,-,Compound_57449181
aminoct15ipq-vac_10.0.lib_CGLN_sybyl.mol2,CGLN,82b00e1e390ee665217c51bd76111f0f81afbc5f4e970dbc2bf4e6d9025472c9,XWGAGYWKGXVEGJ-VKHMYHEASA-N,-,-,No Match,XWGAGYWKGXVEGJ-VKHMYHEASA-N,-,-,No Match,XWGAGYWKGXVEGJ-UHFFFAOYSA-N,-,-,No Match
all_amino94.nmr.lib_ASN_sybyl.mol2,ASN,c2998ba0c5a1425deef97897fa527e6622ece48e69c96d01afc01dc3cde8ba72,FWIKLAHZHXHXAK-VKHMYHEASA-N,-,-,No Match,FWIKLAHZHXHXAK-VKHMYHEASA-N,-,-,No Match,FWIKLAHZHXHXAK-UHFFFAOYSA-N,-,-,No Match
all_aminoct94ildn.lib_CGLU_sybyl.mol2,CGLU,16878df7814def386e59eebe8eb2b5dafef38616c864bb46835e9b0110c00661,GWWFREJPNVDNEX-VKHMYHEASA-N,-,-,No Match,GWWFREJPNVDNEX-VKHMYHEASA-N,-,-,No Match,GWWFREJPNVDNEX-UHFFFAOYSA-N,-,-,No Match
amino12.lib_ARG_sybyl.mol2,ARG,d79c3894d21829fa0ae8ca1c3706bcd23c6f49ea75809ba10f96272acacd7d73,GCNYQPDQBNSQDS-YFKPBYRVSA-N,-,-,No Match,GCNYQPDQBNSQDS-YFKPBYRVSA-N,-,-,No Match,GCNYQPDQBNSQDS-UHFFFAOYSA-N,-,-,No Match
DNA.OL15.lib_DC3_sybyl.mol2,DC3,83f1404603f446c618dc6c4b43441bb96f3ee318aca68f844a60569917f268cc,FRWAMXAZRDARTN-SHYZEUOFSA-N,10786688,-,Compound_10786688,FRWAMXAZRDARTN-SHYZEUOFSA-N,10786688,-,Compound_10786688,FRWAMXAZRDARTN-UHFFFAOYSA-N,85267528,-,Compound_85267528
all_modrna08.lib_1MA_sybyl.mol2,1MA,f201978f8177a9ffa5ab986309d2768ad56911c47087682ae429dc10e2325b20,SIBROPRANLOOAP-IOSLPCCCSA-N,-,-,No Match,SIBROPRANLOOAP-IOSLPCCCSA-N,-,-,No Match,SIBROPRANLOOAP-IOSLPCCCSA-N,-,-,No Match
nucleic10.lib_DTN_sybyl.mol2,DTN,f2a147e35756ba55474a9c89ae3985e6338c99e96d5bb704955ba2d803c0cbc1,IQFYYKKMVGJFEH-XLPZGREQSA-N,5789,CHEBI:17748,thymidine,IQFYYKKMVGJFEH-XLPZGREQSA-N,5789,CHEBI:17748,thymidine,IQFYYKKMVGJFEH-UHFFFAOYSA-N,1134,CHEBI:188725,DTXSID20936337
all_aminont03.lib_NGLU_sybyl.mol2,NGLU,1ec2c3ded4a1ce7d6f1d953f155bd481d81ba77496e685b8bab6d9e42d74a969,BZFZDCJNXZMQQU-BYPYZUCNSA-O,-,-,No Match,BZFZDCJNXZMQQU-BYPYZUCNSA-O,-,-,No Match,BZFZDCJNXZMQQU-UHFFFAOYSA-O,-,-,No Match
nucleic12.LJbb-RNA.lib_A_sybyl.mol2,A,df8683e0551b9d5cdff777d320c639c6d17139854ce390cd5093b21e7e9bf929,VLRQWACPEBTKNB-KQYNXXCUSA-N,-,-,No Match,VLRQWACPEBTKNB-KQYNXXCUSA-N,-,-,No Match,VLRQWACPEBTKNB-UHFFFAOYSA-N,-,-,No Match
aminoct19ipq_0.9_vac.lib_CASP_sybyl.mol2,CASP,a3367b6fa559bbe7a1e93b34c8d67c96e714a1b5f130684bfe9e03d5d6083064,ZIHIWHGTKNQGQP-REOHCLBHSA-N,-,-,No Match,ZIHIWHGTKNQGQP-REOHCLBHSA-N,-,-,No Match,ZIHIWHGTKNQGQP-UHFFFAOYSA-N,-,-,No Match
all_amino03.lib_CYM_sybyl.mol2,CYM,a4027e08bf8cd03d734003517ea08b9db03973fdf8b06f93f163d062ecbc8b66,BVRYYBGNMILFQZ-GSVOUGTGSA-N,-,-,No Match,BVRYYBGNMILFQZ-GSVOUGTGSA-N,-,-,No Match,BVRYYBGNMILFQZ-UHFFFAOYSA-N,-,-,No Match
aminont15ipq_10.0.lib_NLYS_sybyl.mol2,NLYS,fdabd7a19a37811e107338229bce509999010e902c9e18beb75739995563af98,HDLSPUNNECQBLB-LURJTMIESA-P,-,-,No Match,HDLSPUNNECQBLB-LURJTMIESA-P,-,-,No Match,HDLSPUNNECQBLB-UHFFFAOYSA-P,-,-,No Match
all_aminont03.lib_NILE_sybyl.mol2,NILE,a95426f8784ac882c0bff6064c392b4f76c6c422a68924e8cff10105638f153a,OPNBLVIHGHEVRZ-NTSWFWBYSA-O,-,-,No Match,OPNBLVIHGHEVRZ-NTSWFWBYSA-O,-,-,No Match,OPNBLVIHGHEVRZ-UHFFFAOYSA-O,-,-,No Match
aminont14ipq.lib_NGLU_sybyl.mol2,NGLU,1ec2c3ded4a1ce7d6f1d953f155bd481d81ba77496e685b8bab6d9e42d74a969,BZFZDCJNXZMQQU-BYPYZUCNSA-O,-,-,No Match,BZFZDCJNXZMQQU-BYPYZUCNSA-O,-,-,No Match,BZFZDCJNXZMQQU-UHFFFAOYSA-O,-,-,No Match
amberdyes.lib_T39_sybyl.mol2,T39,42bcf4c480145409e311ece27a0d1fa1c9cd40f938cef57b9a1085238ba611e4,DQFGHNFYHSZQCV-AWEZNQCLSA-N,-,-,No Match,DQFGHNFYHSZQCV-AWEZNQCLSA-N,-,-,No Match,DQFGHNFYHSZQCV-UHFFFAOYSA-N,-,-,No Match
uni_amino03.lib_LEU_sybyl.mol2,LEU,7232f8fee721abeaed492a420aff347b902d03697ef09df9ad503d0b695a5fa8,DDIFXIGEFANZNY-LURJTMIESA-N,-,-,No Match,DDIFXIGEFANZNY-LURJTMIESA-N,-,-,No Match,DDIFXIGEFANZNY-UHFFFAOYSA-N,-,-,No Match
RNA.YIL.lib_RU5_sybyl.mol2,RU5,a21c9d6c2ca16c06ab8c138d55c75d7d9af7e18dd294062649ef491e28c467f5,UZGCTTNJWUJBRT-XVFCMESISA-N,-,-,No Match,UZGCTTNJWUJBRT-XVFCMESISA-N,-,-,No Match,UZGCTTNJWUJBRT-UHFFFAOYSA-N,-,-,No Match
all_amino94ildn.lib_GLH_sybyl.mol2,GLH,bd07c63400b2727251e74eb3f4ae1b9707245c5baa90a4a148fe04aacb148134,GGGQXJILLODUHV-BYPYZUCNSA-N,-,-,No Match,GGGQXJILLODUHV-BYPYZUCNSA-N,-,-,No Match,GGGQXJILLODUHV-UHFFFAOYSA-N,-,-,No Match
nab.lib_U_sybyl.mol2,U,a3f2ab7c8e546faa24392bcae081a3081071b3ce8b7565532fb4cfd297c2a0e0,IVZHKBIUJPBMAX-XVFCMESISA-N,-,-,No Match,IVZHKBIUJPBMAX-XVFCMESISA-N,-,-,No Match,IVZHKBIUJPBMAX-UHFFFAOYSA-N,-,-,No Match
